1 220.49
2 189.15
3 427.53
4 280.58
5 229.43
6 246.82
7 213.31
8 225.66
9 235.11
10 258.41
11 239.63
12 210.83
13 267.48
14 267.29
15 243.44
16 266.75
17 240.63
18 217.58
19 224.57
20 312.98
21 216.03
22 189.91
23 223.66
24 189.06
25 261.48
26 191.55
27 193.51
28 199.38
29 194.48
30 205.70
31 220.03
32 188.34
33 197.29
34 200.78
35 351.00
36 232.68
37 208.77
38 232.79
39 247.66
40 198.68
41 213.22
42 242.80
43 197.25
44 214.48
45 193.41
46 206.63
47 193.21
48 220.87
49 236.57
50 215.25
